long,lat,group,order,region,subregion
-128.2484436,52.74121094,276,16287,Canada,43
-128.2981567,52.54824066,276,16288,Canada,43
-128.3237762,52.45898438,276,16289,Canada,43
-128.3435516,52.42607498,276,16290,Canada,43
-128.3687439,52.40087891,276,16291,Canada,43
-128.9368744,52.51000977,277,16293,Canada,Aristazabal Island
-128.9687042,52.46425629,277,16294,Canada,Aristazabal Island
-129.1023407,52.57436752,277,16295,Canada,Aristazabal Island
-129.1510162,52.60531998,277,16296,Canada,Aristazabal Island
-129.2504883,52.72216797,277,16297,Canada,Aristazabal Island
-129.2677765,52.77236557,277,16298,Canada,Aristazabal Island
-129.2635345,52.80078125,277,16299,Canada,Aristazabal Island
-129.2459412,52.81122971,277,16300,Canada,Aristazabal Island
-129.2150421,52.8038559,277,16301,Canada,Aristazabal Island
-129.1861877,52.79125977,277,16302,Canada,Aristazabal Island
-128.9940033,52.66171646,277,16303,Canada,Aristazabal Island
-128.9403381,52.6007309,277,16304,Canada,Aristazabal Island
-128.9368744,52.51000977,277,16305,Canada,Aristazabal Island
-129.3137207,52.9921875,278,16307,Canada,45
-129.3287201,52.98423004,278,16308,Canada,45
-129.3700256,52.99760818,278,16309,Canada,45
-129.409729,53.02373123,278,16310,Canada,45
-129.4777832,53.09775543,278,16311,Canada,45
-129.5001373,53.12890625,278,16312,Canada,45
-129.51474,53.17939377,278,16313,Canada,45
-129.5010681,53.18832779,278,16314,Canada,45
-129.4714355,53.1830101,278,16315,Canada,45
-129.4507294,53.17470551,278,16316,Canada,45
-129.3435059,53.05278397,278,16317,Canada,45
-129.3137207,52.9921875,278,16318,Canada,45
-80.73168945,52.74726486,279,16320,Canada,46
-80.80234528,52.7339859,279,16321,Canada,46
-81.00986481,52.76064301,279,16322,Canada,46
-81.09658813,52.77988434,279,16323,Canada,46
-81.35224915,52.85200119,279,16324,Canada,46
-81.83905792,52.95790863,279,16325,Canada,46
-82.00502777,53.01049805,279,16326,Canada,46
-82.03926086,53.04990005,279,16327,Canada,46
-81.9511261,53.13222504,279,16328,Canada,46
-81.90136719,53.16557312,279,16329,Canada,46
-81.84731293,53.1862793,279,16330,Canada,46
-81.33535767,53.22426605,279,16331,Canada,46
-81.13559723,53.20581055,279,16332,Canada,46
-80.90039063,53.03715897,279,16333,Canada,46
-80.76533508,52.92324448,279,16334,Canada,46
-80.71044922,52.83159256,279,16335,Canada,46
-80.70952606,52.78739929,279,16336,Canada,46
-80.73168945,52.74726486,279,16337,Canada,46
-131.7537079,53.19555664,280,16339,Canada,Moresby Island
-131.6523438,53.10297775,280,16340,Canada,Moresby Island
-131.6221771,53.02006912,280,16341,Canada,Moresby Island
-131.6346741,52.92216873,280,16342,Canada,Moresby Island
-131.7952576,52.88505936,280,16343,Canada,Moresby Island
-131.8796844,52.91464615,280,16344,Canada,Moresby Island
-131.9163666,52.9091301,280,16345,Canada,Moresby Island
-131.9717865,52.87983322,280,16346,Canada,Moresby Island
-131.9043884,52.86669922,280,16347,Canada,Moresby Island
-131.8100586,52.81869888,280,16348,Canada,Moresby Island
-131.7272949,52.75639343,280,16349,Canada,Moresby Island
-131.6105957,52.74521255,280,16350,Canada,Moresby Island
-131.4552307,52.70170975,280,16351,Canada,Moresby Island
-131.5727997,52.62334061,280,16352,Canada,Moresby Island
-131.5905762,52.57822418,280,16353,Canada,Moresby Island
-131.4439087,52.45331955,280,16354,Canada,Moresby Island
-131.4299774,52.42211914,280,16355,Canada,Moresby Island
-131.3830109,52.41572189,280,16356,Canada,Moresby Island
-131.2736206,52.42583084,280,16357,Canada,Moresby Island
-131.2597198,52.41591644,280,16358,Canada,Moresby Island
-131.259964,52.39004135,280,16359,Canada,Moresby Island
-131.3270569,52.31752777,280,16360,Canada,Moresby Island
-131.3199158,52.30307388,280,16361,Canada,Moresby Island
-131.2591705,52.29165268,280,16362,Canada,Moresby Island
-131.1426239,52.29111099,280,16363,Canada,Moresby Island
-131.1161652,52.21908951,280,16364,Canada,Moresby Island
-131.2215424,52.15361404,280,16365,Canada,Moresby Island
-131.421875,52.23798752,280,16366,Canada,Moresby Island
-131.5111237,52.32207108,280,16367,Canada,Moresby Island
-131.5620728,52.39995193,280,16368,Canada,Moresby Island
-131.6236877,52.44399643,280,16369,Canada,Moresby Island
-131.8096771,52.54169846,280,16370,Canada,Moresby Island
-132.0922394,52.75278473,280,16371,Canada,Moresby Island
-132.1650848,52.78330231,280,16372,Canada,Moresby Island
-132.2385712,52.8667984,280,16373,Canada,Moresby Island
-132.259964,52.90698242,280,16374,Canada,Moresby Island
-132.2581024,52.93388748,280,16375,Canada,Moresby Island
-132.229538,52.94809341,280,16376,Canada,Moresby Island
-132.144928,52.95747375,280,16377,Canada,Moresby Island
-132.1437531,52.99931717,280,16378,Canada,Moresby Island
-132.4687042,53.07187271,280,16379,Canada,Moresby Island
-132.504837,53.08671951,280,16380,Canada,Moresby Island
-132.5467682,53.13750076,280,16381,Canada,Moresby Island
-132.5242157,53.14492416,280,16382,Canada,Moresby Island
-132.3454132,53.13608551,280,16383,Canada,Moresby Island
-132.1539001,53.16049957,280,16384,Canada,Moresby Island
-132.0359497,53.17914963,280,16385,Canada,Moresby Island
-131.989502,53.20195007,280,16386,Canada,Moresby Island
-131.8931122,53.23144531,280,16387,Canada,Moresby Island
-131.8534698,53.22973633,280,16388,Canada,Moresby Island
-131.7537079,53.19555664,280,16389,Canada,Moresby Island
-128.5524445,52.93974304,281,16391,Canada,Princess Royal Island
-128.506546,52.62070465,281,16392,Canada,Princess Royal Island
-128.5099182,52.51860428,281,16393,Canada,Princess Royal Island
-128.5768127,52.45180511,281,16394,Canada,Princess Royal Island
-128.6240234,52.33989334,281,16395,Canada,Princess Royal Island
-128.6789551,52.28964615,281,16396,Canada,Princess Royal Island
-128.7309113,52.35654068,281,16397,Canada,Princess Royal Island
-128.7355347,52.46772385,281,16398,Canada,Princess Royal Island
-128.7494202,52.55605698,281,16399,Canada,Princess Royal Island
-128.766449,52.59838867,281,16400,Canada,Princess Royal Island
-128.7463379,52.76337814,281,16401,Canada,Princess Royal Island
-128.7696228,52.7512207,281,16402,Canada,Princess Royal Island
-128.8312073,52.6788063,281,16403,Canada,Princess Royal Island
-128.8998108,52.67382813,281,16404,Canada,Princess Royal Island
-129.0228424,52.75595856,281,16405,Canada,Princess Royal Island
-129.0847168,52.82246017,281,16406,Canada,Princess Royal Island
-129.0948792,52.8918457,281,16407,Canada,Princess Royal Island
-129.1759186,52.96493912,281,16408,Canada,Princess Royal Island
-129.1843262,52.99067307,281,16409,Canada,Princess Royal Island
-129.1776886,53.01791763,281,16410,Canada,Princess Royal Island
-129.111084,53.09067535,281,16411,Canada,Princess Royal Island
-129.0840912,53.13969803,281,16412,Canada,Princess Royal Island
-129.0603485,53.24062347,281,16413,Canada,Princess Royal Island
-129.0332489,53.27993393,281,16414,Canada,Princess Royal Island
-128.9702148,53.27436447,281,16415,Canada,Princess Royal Island
-128.8577271,53.22856522,281,16416,Canada,Princess Royal Island
-128.7403717,53.1788559,281,16417,Canada,Princess Royal Island
-128.6326599,53.11249924,281,16418,Canada,Princess Royal Island
-128.5524445,52.93974304,281,16419,Canada,Princess Royal Island
-129.1677246,53.11787415,282,16421,Canada,49
-129.1732483,53.11074066,282,16422,Canada,49
-129.2768555,53.11093521,282,16423,Canada,49
-129.3057098,53.12114334,282,16424,Canada,49
-129.3238831,53.14213943,282,16425,Canada,49
-129.3312378,53.1739769,282,16426,Canada,49
-129.3143616,53.21230316,282,16427,Canada,49
-129.2530823,53.28549957,282,16428,Canada,49
-129.2511597,53.31669998,282,16429,Canada,49
-129.2381897,53.33007813,282,16430,Canada,49
-129.1952209,53.29321289,282,16431,Canada,49
-129.177002,53.25913239,282,16432,Canada,49
-129.1677246,53.11787415,282,16433,Canada,49
-79.93823242,53.30415344,283,16435,Canada,50
-79.93930817,53.27426529,283,16436,Canada,50
-80.00410461,53.28007889,283,16437,Canada,50
-80.03935242,53.29716873,283,16438,Canada,50
-80.06787109,53.32407379,283,16439,Canada,50
-80.07402039,53.34428787,283,16440,Canada,50
-80.04970551,53.36445236,283,16441,Canada,50
-79.9745636,53.35224533,283,16442,Canada,50
-79.93823242,53.30415344,283,16443,Canada,50
-129.848587,53.16791916,284,16445,Canada,BC
-129.8685608,53.16450119,284,16446,Canada,BC
-129.9343719,53.17665863,284,16447,Canada,BC
-130.151413,53.34570313,284,16448,Canada,BC
-130.3056641,53.40737152,284,16449,Canada,BC
-130.4107361,53.49082184,284,16450,Canada,BC
-130.5175781,53.54423523,284,16451,Canada,BC
-130.4519958,53.63114929,284,16452,Canada,BC
-130.3948212,53.62041092,284,16453,Canada,BC
-130.1950226,53.54965973,284,16454,Canada,BC
-130.0354004,53.48110199,284,16455,Canada,BC
-129.9447327,53.43637848,284,16456,Canada,BC
-129.754837,53.24477386,284,16457,Canada,BC
-129.7689514,53.21728516,284,16458,Canada,BC
-129.848587,53.16791916,284,16459,Canada,BC
-130.2362823,53.95854568,285,16461,Canada,Porcher Island
-130.2672424,53.92260742,285,16462,Canada,Porcher Island
-130.3375549,53.86626053,285,16463,Canada,Porcher Island
-130.3842316,53.84394455,285,16464,Canada,Porcher Island
-130.4072266,53.85551834,285,16465,Canada,Porcher Island
-130.4702606,53.86176682,285,16466,Canada,Porcher Island
-130.5374908,53.91787338,285,16467,Canada,Porcher Island
-130.5898438,53.94028091,285,16468,Canada,Porcher Island
-130.6246033,53.94140625,285,16469,Canada,Porcher Island
-130.6418457,53.92114258,285,16470,Canada,Porcher Island
-130.646286,53.89404297,285,16471,Canada,Porcher Island
-130.6378937,53.86000824,285,16472,Canada,Porcher Island
-130.6437073,53.8445282,285,16473,Canada,Porcher Island
-130.6635742,53.84755707,285,16474,Canada,Porcher Island
-130.6834412,53.8634758,285,16475,Canada,Porcher Island
-130.7031708,53.89223862,285,16476,Canada,Porcher Island
-130.7072754,53.9214859,285,16477,Canada,Porcher Island
-130.695694,53.95126724,285,16478,Canada,Porcher Island
-130.6469269,53.99126053,285,16479,Canada,Porcher Island
-130.4946289,54.07416916,285,16480,Canada,Porcher Island
-130.447998,54.08901215,285,16481,Canada,Porcher Island
-130.3973083,54.08569336,285,16482,Canada,Porcher Island
-130.3158722,54.04692459,285,16483,Canada,Porcher Island
-130.2984772,54.03564453,285,16484,Canada,Porcher Island
-130.2362823,53.95854568,285,16485,Canada,Porcher Island
-132.6555176,54.127491,286,16487,Canada,Graham Island
-132.5640717,54.06865311,286,16488,Canada,Graham Island
-132.3444366,54.1060524,286,16489,Canada,Graham Island
-132.3033752,54.09887695,286,16490,Canada,Graham Island
-132.2616272,54.07631683,286,16491,Canada,Graham Island
-132.2159271,54.02841949,286,16492,Canada,Graham Island
-132.1661072,53.9552269,286,16493,Canada,Graham Island
-132.1551361,53.87519455,286,16494,Canada,Graham Island
-132.1751099,53.84653473,286,16495,Canada,Graham Island
-132.2144928,53.81474686,286,16496,Canada,Graham Island
-132.5648804,53.68764496,286,16497,Canada,Graham Island
-132.5741272,53.67538834,286,16498,Canada,Graham Island
-132.5671387,53.66396713,286,16499,Canada,Graham Island
-132.534668,53.65171051,286,16500,Canada,Graham Island
-132.4644012,53.65332031,286,16501,Canada,Graham Island
-132.1869659,53.68481445,286,16502,Canada,Graham Island
-132.1716766,53.7068367,286,16503,Canada,Graham Island
-132.1522522,53.80698395,286,16504,Canada,Graham Island
-132.1140137,53.86015701,286,16505,Canada,Graham Island
-132.1105957,53.90029526,286,16506,Canada,Graham Island
-132.1358795,53.99584961,286,16507,Canada,Graham Island
-132.1344147,54.03427887,286,16508,Canada,Graham Island
-131.9408264,54.04199219,286,16509,Canada,Graham Island
-131.8196259,54.07734299,286,16510,Canada,Graham Island
-131.6959534,54.14316559,286,16511,Canada,Graham Island
-131.6676331,54.14135742,286,16512,Canada,Graham Island
-131.6854095,54.02280426,286,16513,Canada,Graham Island
-131.7025299,53.98637772,286,16514,Canada,Graham Island
-131.8211517,53.84150314,286,16515,Canada,Graham Island
-131.8891602,53.71396255,286,16516,Canada,Graham Island
-131.9223175,53.58789063,286,16517,Canada,Graham Island
-131.9280853,53.37919998,286,16518,Canada,Graham Island
-131.957428,53.30868912,286,16519,Canada,Graham Island
-132.011322,53.26518631,286,16520,Canada,Graham Island
-132.3472595,53.18920898,286,16521,Canada,Graham Island
-132.520462,53.19404221,286,16522,Canada,Graham Island
-132.6748047,53.26318359,286,16523,Canada,Graham Island
-132.7475128,53.31049728,286,16524,Canada,Graham Island
-132.6925812,53.36787033,286,16525,Canada,Graham Island
-132.6547852,53.37055588,286,16526,Canada,Graham Island
-132.5462341,53.35927963,286,16527,Canada,Graham Island
-132.4624023,53.33789063,286,16528,Canada,Graham Island
-132.4250031,53.33696365,286,16529,Canada,Graham Island
-132.4313507,53.35044098,286,16530,Canada,Graham Island
-132.670166,53.45859146,286,16531,Canada,Graham Island
-132.8450165,53.50771713,286,16532,Canada,Graham Island
-132.897995,53.56269455,286,16533,Canada,Graham Island
-132.8995667,53.60536957,286,16534,Canada,Graham Island
-132.9133759,53.62919998,286,16535,Canada,Graham Island
-133.0522461,53.77812576,286,16536,Canada,Graham Island
-133.079483,53.83701324,286,16537,Canada,Graham Island
-133.0976563,53.92026138,286,16538,Canada,Graham Island
-133.0979462,54.00561523,286,16539,Canada,Graham Island
-133.0638733,54.14404297,286,16540,Canada,Graham Island
-133.0483856,54.15893555,286,16541,Canada,Graham Island
-132.9914551,54.15781403,286,16542,Canada,Graham Island
-132.8930664,54.14076996,286,16543,Canada,Graham Island
-132.6555176,54.127491,286,16544,Canada,Graham Island
-130.9271393,54.4790535,287,16546,Canada,54
-130.9503021,54.4777832,287,16547,Canada,54
-130.9590302,54.49868011,287,16548,Canada,54
-130.953476,54.54184723,287,16549,Canada,54
-130.9217834,54.61489105,287,16550,Canada,54
-130.9068298,54.63178635,287,16551,Canada,54
-130.7770386,54.61889648,287,16552,Canada,54
-130.7579956,54.61376953,287,16553,Canada,54
-130.753418,54.59970474,287,16554,Canada,54
-130.763382,54.57670975,287,16555,Canada,54
-130.80513,54.54380035,287,16556,Canada,54
-130.9271393,54.4790535,287,16557,Canada,54
-130.5753326,54.76968002,288,16559,Canada,55
-130.4932709,54.83417892,288,16560,Canada,55
-130.3125458,54.94594955,288,16561,Canada,55
-130.2140656,55.02587891,288,16562,Canada,55
-130.2039032,54.94702148,288,16563,Canada,55
-130.3494263,54.81454849,288,16564,Canada,55
-130.5355072,54.74872971,288,16565,Canada,55
-130.5753326,54.76968002,288,16566,Canada,55
-60.99448395,56.03930664,289,16568,Canada,56
-60.98271561,56.01513672,289,16569,Canada,56
-61.13700867,56.03256989,289,16570,Canada,56
-61.19131088,56.04785156,289,16571,Canada,56
-61.19585037,56.06391907,289,16572,Canada,56
-61.18818283,56.08896255,289,16573,Canada,56
-61.15756989,56.11836243,289,16574,Canada,56
-61.08691788,56.14082336,289,16575,Canada,56
-61.04853821,56.12924957,289,16576,Canada,56
-60.96640396,56.09883118,289,16577,Canada,56
-60.95536804,56.08041763,289,16578,Canada,56
-60.99448395,56.03930664,289,16579,Canada,56
-78.8265152,56.14531326,290,16581,Canada,Tukarak Island
-78.87728882,56.13144302,290,16582,Canada,Tukarak Island
-78.91381836,56.1328125,290,16583,Canada,Tukarak Island
-78.9070282,56.16635513,290,16584,Canada,Tukarak Island
-78.85688019,56.23207855,290,16585,Canada,Tukarak Island
-78.82841492,56.28984451,290,16586,Canada,Tukarak Island
-78.82158661,56.3396492,290,16587,Canada,Tukarak Island
-78.79941559,56.38330078,290,16588,Canada,Tukarak Island
-78.76186371,56.42070389,290,16589,Canada,Tukarak Island
-78.72451782,56.43920898,290,16590,Canada,Tukarak Island
-78.66875458,56.43862152,290,16591,Canada,Tukarak Island
-78.65717316,56.31738281,290,16592,Canada,Tukarak Island
-78.67280579,56.26049805,290,16593,Canada,Tukarak Island
-78.7101593,56.21289063,290,16594,Canada,Tukarak Island
-78.76137543,56.17451096,290,16595,Canada,Tukarak Island
-78.8265152,56.14531326,290,16596,Canada,Tukarak Island
-79.97758484,56.20703125,291,16598,Canada,58
-80.02861786,56.1994133,291,16599,Canada,58
-80.08886719,56.21386719,291,16600,Canada,58
-80.05747223,56.28735352,291,16601,Canada,58
-80.00508118,56.31791687,291,16602,Canada,58
-79.87446594,56.34843445,291,16603,Canada,58
-79.85214996,56.3671875,291,16604,Canada,58
-79.81040192,56.37651443,291,16605,Canada,58
-79.74917603,56.37651443,291,16606,Canada,58
-79.68100739,56.40395355,291,16607,Canada,58
-79.60585785,56.45883942,291,16608,Canada,58
-79.5797348,56.46635818,291,16609,Canada,58
-79.63256836,56.3865242,291,16610,Canada,58
-79.6879425,56.32680893,291,16611,Canada,58
-79.97758484,56.20703125,291,16612,Canada,58
-78.93559265,56.26606369,292,16614,Canada,Belcher Island
-79.01796722,56.16498947,292,16615,Canada,Belcher Island
-79.08388519,56.06787109,292,16616,Canada,Belcher Island
-79.17549133,55.88505936,292,16617,Canada,Belcher Island
-79.22782898,55.87851715,292,16618,Canada,Belcher Island
-79.27363586,55.92246246,292,16619,Canada,Belcher Island
-79.14228058,56.13642502,292,16620,Canada,Belcher Island
-79.13607788,56.16025543,292,16621,Canada,Belcher Island
-79.14228058,56.18071365,292,16622,Canada,Belcher Island
-79.18212891,56.2121582,292,16623,Canada,Belcher Island
-79.22182465,56.1759758,292,16624,Canada,Belcher Island
-79.40742493,55.93486404,292,16625,Canada,Belcher Island
-79.45532227,55.89619064,292,16626,Canada,Belcher Island
-79.49511719,55.87475586,292,16627,Canada,Belcher Island
-79.52676392,55.87065506,292,16628,Canada,Belcher Island
-79.60571289,55.87568283,292,16629,Canada,Belcher Island
-79.76474762,55.8067894,292,16630,Canada,Belcher Island
-79.49745941,56.09316254,292,16631,Canada,Belcher Island
-79.49468231,56.11499023,292,16632,Canada,Belcher Island
-79.54472351,56.12837219,292,16633,Canada,Belcher Island
-79.56455231,56.12094498,292,16634,Canada,Belcher Island
-79.78110504,55.94057846,292,16635,Canada,Belcher Island
